"participant","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","SiteID","Language","RemoveDOB","date","expName","psychopyVersion","visual_stimuli","age_group","block","block_displayed","test_trials","numRatio","convex_hull","avg_ind_Dot_size","cum_Surf","cum_perim","Num_1","Num_2","ConvHull_1","ConvHull_2","TotSurf_1","TotSurf_2","ADBD_1","ADBD_2","AvDiameter_1","AvDiameter_2","TotContour_1","TotContour_2","ADfC_1","ADfC_2","TS_CH_1","TS_CH_2","isa_1","isa_2","threefeat","threefeat_num","fourfeat","choice_right1","totaltime_exp","corAns","choice","accuracy","rt","filename","version"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test15_rect.png","4","block3","b1",15,1.5,"0","equated","0","0",33,22,179000,162000,9900,6600,55,66,19,19,2003,1332,175,163,0.055193,0.040722,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,1719.0822527,"s","s",1,1.20047770000019,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test36_rect.png","4","block3","b1",36,1.25,"0","0","0","equated",40,32,190000,176000,6012,7520,48,56,14,17,1718,1718,169,167,0.031635,0.04277,153.9380400259,226.980069221863,"0_0_equated",1,"10.0",0,1719.0822527,"s","s",1,1.08454710000024,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test2_rect.png","4","block3","b1",2,1.25,"equated","equated","0","0",16,20,73281,73308,4800,6000,50,48,19,19,971,1208,113,104,0.065501,0.081846,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,1719.0822527,"l","l",1,1.86375899999985,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test38_rect.png","4","block3","b1",38,2.5,"equated","0","0","equated",30,12,93723,93693,8950,22185,37,38,19,48,1811,1811,106,106,0.095494,0.23678,283.528736986479,1809.55736846772,"0_0_equated",1,"1_equated",1,1719.0822527,"s","l",0,4.83850299999995,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test23_rect.png","4","block3","b1",23,2.5,"equated","0","equated","0",14,35,1e+05,1e+05,7861,7861,61,35,27,17,1166,1841,134,127,0.078263,0.078305,572.55526111674,226.980069221863,"0_equated_0",2,"2_equated",1,1719.0822527,"l","l",1,1.97660110000015,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test7_rect.png","4","block3","b1",7,2.5,"0","equated","0","0",35,14,217000,168000,10500,4200,57,90,19,19,2121,850,182,188,0.048498,0.025037,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,1719.0822527,"s","s",1,2.3597835999999,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test21_rect.png","4","block3","b1",21,2.5,"0","0","equated","0",10,25,128000,197000,7508,7508,94,68,31,19,962,1516,186,184,0.058751,0.038028,754.767635024948,283.528736986479,"0_equated_0",2,"20.0",1,1719.0822527,"l","l",1,2.45864309999979,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test41_rect.png","4","block3","b1",41,2,"equated","0","0","equated",10,20,148000,148000,28596,14331,59,59,60,30,1875,1875,154,146,0.19357,0.097051,2827.43338823081,706.858347057703,"0_0_equated",1,"1_equated",1,1719.0822527,"l","l",1,2.75106240000014,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test12_rect.png","4","block3","b1",12,2,"0","equated","0","0",20,40,174000,199000,6000,12000,80,45,19,19,1210,2427,181,184,0.034548,0.060226,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,1719.0822527,"l","s",0,2.58266189999995,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test13_rect.png","4","block3","b1",13,1.5,"equated","equated","0","0",15,10,85042,85038,4500,3000,67,79,19,19,909,609,112,143,0.052915,0.035278,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,1719.0822527,"s","s",1,2.69539350000014,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test26_rect.png","4","block3","b1",26,2,"0","0","equated","0",26,13,150000,148000,3144,3144,66,93,12,17,1005,709,146,171,0.020968,0.021294,113.097335529233,226.980069221863,"0_equated_0",2,"20.0",0,1719.0822527,"s","s",1,2.21361639999986,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test20_rect.png","4","block3","b1",20,1.25,"equated","0","equated","0",40,32,91537,91583,6859,6859,33,37,15,16,1832,1645,113,113,0.074931,0.074894,176.714586764426,201.061929829747,"0_equated_0",2,"2_equated",1,1719.0822527,"s","l",0,2.5444779000004,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test29_rect.png","4","block3","b1",29,1.5,"0","0","equated","0",10,15,145000,141000,4901,4901,102,81,25,20,781,953,219,182,0.033863,0.034879,490.873852123405,314.159265358979,"0_equated_0",2,"20.0",1,1719.0822527,"l","l",1,2.50439970000025,"mn086","local"
"mn086",5,4,2021,4,6,4,"iucoglearn","English","no","2025-10-11_13h54.07.185","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age4_test45_rect.png","4","block3","b1",45,1.5,"equated","0","0","equated",10,15,108000,108000,29069,19244,47,44,60,40,1884,1884,119,119,0.26914,0.17816,2827.43338823081,1256.63706143592,"0_0_equated",1,"1_equated",1,1719.0822527,"l","l",1,2.26597230000016,"mn086","local"
