"participant","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","SiteID","Language","RemoveDOB","date","expName","psychopyVersion","visual_stimuli","age_group","block","block_displayed","test_trials","numRatio","convex_hull","avg_ind_Dot_size","cum_Surf","cum_perim","Num_1","Num_2","ConvHull_1","ConvHull_2","TotSurf_1","TotSurf_2","ADBD_1","ADBD_2","AvDiameter_1","AvDiameter_2","TotContour_1","TotContour_2","ADfC_1","ADfC_2","TS_CH_1","TS_CH_2","isa_1","isa_2","threefeat","threefeat_num","fourfeat","choice_right1","totaltime_exp","corAns","choice","accuracy","rt","filename","version"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test47_rect.png","5","block1","b2",47,1.5,"0","0","0","equated",22,33,204920,197460,11475,7695,67,58,26,17,1763,1763,191,178,0.055998,0.03897,530.929158456675,226.980069221863,"0_0_equated",1,"10.0",1,332.257938399998,"l","l",1,1.86199979999219,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test44_rect.png","5","block1","b2",44,2,"0","0","0","equated",40,20,191410,213680,7484,15025,51,64,15,30,1913,1913,178,172,0.039099,0.070315,176.714586764426,706.858347057703,"0_0_equated",1,"10.0",0,332.257938399998,"s","s",1,4.07694420000189,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test34_rect.png","5","block1","b2",34,1.25,"equated","0","0","equated",20,16,54638,54642,14301,17853,20,31,30,37,1872,1872,73,77,0.26174,0.32673,706.858347057703,1075.21008569111,"0_0_equated",1,"1_equated",0,332.257938399998,"s","s",1,5.44228489999659,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test42_rect.png","5","block1","b2",42,2,"equated","0","0","equated",26,13,52576,52595,7400,14766,29,23,19,38,1532,1532,83,77,0.14075,0.28075,283.528736986479,1134.11494794592,"0_0_equated",1,"1_equated",0,332.257938399998,"s","s",1,1.64474429999245,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test6_rect.png","5","block1","b2",6,1.17,"equated","equated","0","0",19,22,129480,129450,5700,6600,62,64,19,19,1150,1337,142,159,0.044022,0.050984,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,332.257938399998,"l","s",0,4.53333880001446,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test27_rect.png","5","block1","b2",27,2,"equated","0","equated","0",17,34,47513,47525,6926,6926,29,21,22,16,1196,1703,83,83,0.14577,0.14573,380.132711084365,201.061929829747,"0_equated_0",2,"2_equated",1,332.257938399998,"l","l",1,2.65403229999356,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test31_rect.png","5","block1","b2",31,1.5,"equated","0","equated","0",22,33,158770,158710,3336,3336,69,47,14,11,948,1157,172,173,0.021011,0.02102,153.9380400259,95.0331777710912,"0_equated_0",2,"2_equated",1,332.257938399998,"l","l",1,1.95053479998023,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test13_rect.png","5","block1","b2",13,1.5,"equated","equated","0","0",15,10,133200,133250,4500,3000,72,123,19,19,910,607,162,174,0.033785,0.022514,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,332.257938399998,"s","s",1,3.49022149998927,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test7_rect.png","5","block1","b2",7,1.17,"0","equated","0","0",32,27,209860,209420,9600,8100,63,67,19,19,1941,1639,181,198,0.045744,0.038678,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,332.257938399998,"s","s",1,5.59806940000271,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test4_rect.png","5","block1","b2",4,1.25,"0","equated","0","0",32,40,201890,202450,9600,12000,58,49,19,19,1945,2428,170,174,0.04755,0.059273,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,332.257938399998,"l","l",1,1.71412249997957,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test36_rect.png","5","block1","b2",36,1.25,"0","0","0","equated",40,32,198860,216130,7085,8899,50,63,15,19,1860,1860,172,191,0.035627,0.041174,176.714586764426,283.528736986479,"0_0_equated",1,"10.0",0,332.257938399998,"s","s",1,1.66904850001447,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test12_rect.png","5","block1","b2",12,2,"0","equated","0","0",20,40,193130,207780,6000,12000,94,49,19,19,1219,2428,200,183,0.031067,0.057755,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,332.257938399998,"l","l",1,4.03159970001434,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test38_rect.png","5","block1","b2",38,1.17,"equated","0","0","equated",22,19,44884,44860,13801,16030,20,19,28,32,1925,1925,69,68,0.30748,0.35733,615.752160103599,804.247719318987,"0_0_equated",1,"1_equated",1,332.257938399998,"s","l",0,3.36919359999592,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test15_rect.png","5","block1","b2",15,1.5,"0","equated","0","0",33,22,190330,204220,9900,6600,48,60,19,19,2007,1331,158,209,0.052015,0.032318,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,332.257938399998,"s","s",1,2.44884560001083,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test8_rect.png","5","block2","b3",8,1.17,"0","equated","0","0",34,40,177100,204950,10200,12000,54,48,19,19,2067,2419,171,169,0.057596,0.058551,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,332.257938399998,"l","l",1,1.37489179999102,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test33_rect.png","5","block2","b3",33,1.25,"equated","0","0","equated",12,15,91839,91832,16106,12850,42,54,41,33,1537,1537,120,117,0.17537,0.13993,1320.25431267111,855.298599939821,"0_0_equated",1,"1_equated",1,332.257938399998,"l","l",1,3.9215948000201,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test3_rect.png","5","block2","b3",3,1.25,"0","equated","0","0",30,24,188010,203000,9000,7200,50,71,19,19,1816,1453,184,185,0.047869,0.035469,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,332.257938399998,"s","s",1,2.75449779999326,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test45_rect.png","5","block2","b3",45,1.5,"equated","0","0","equated",10,15,79044,79018,21032,13730,41,32,51,34,1601,1601,95,113,0.26608,0.17376,2042.82062299676,907.92027688745,"0_0_equated",1,"1_equated",1,332.257938399998,"l","l",1,2.13622970000142,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test24_rect.png","5","block2","b3",24,1.17,"equated","0","equated","0",40,34,67861,67817,8144,8144,26,27,16,17,2000,1852,96,92,0.12001,0.12009,201.061929829747,226.980069221863,"0_equated_0",2,"2_equated",0,332.257938399998,"s","s",1,3.23288289998891,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test11_rect.png","5","block2","b3",11,2,"0","equated","0","0",34,17,194740,165590,10200,5100,53,89,19,19,2066,1032,176,168,0.052378,0.030799,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,332.257938399998,"s","s",1,2.04352160001872,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test9_rect.png","5","block2","b3",9,2,"equated","equated","0","0",20,10,117850,117880,6000,3000,62,102,19,19,1214,606,135,169,0.050912,0.02545,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,332.257938399998,"s","s",1,1.61125200000242,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test1_rect.png","5","block2","b3",1,1.25,"equated","equated","0","0",15,12,46442,46418,4500,3600,38,48,19,19,912,732,88,95,0.096895,0.077556,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,332.257938399998,"s","l",0,2.39859860000433,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test37_rect.png","5","block2","b3",37,1.17,"equated","0","0","equated",12,14,141540,141540,19827,16836,74,59,45,39,1703,1703,133,142,0.14008,0.11895,1590.43128087983,1194.59060652752,"0_0_equated",1,"1_equated",1,332.257938399998,"l","l",1,4.63280069999746,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test16_rect.png","5","block2","b3",16,1.5,"0","equated","0","0",26,39,170240,203970,7800,11700,68,57,19,19,1581,2358,164,174,0.045817,0.057362,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,332.257938399998,"l","l",1,1.7050494000141,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test25_rect.png","5","block2","b3",25,2,"0","0","equated","0",10,20,90348,180070,5638,5638,86,79,27,19,833,1174,153,175,0.062403,0.031311,572.55526111674,283.528736986479,"0_equated_0",2,"20.0",1,332.257938399998,"l","l",1,1.80750429999898,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test17_rect.png","5","block2","b3",17,1.25,"0","0","equated","0",12,15,111050,142640,5675,5675,80,80,24,22,916,1023,163,187,0.051102,0.039787,452.38934211693,380.132711084365,"0_equated_0",2,"20.0",1,332.257938399998,"l","l",1,2.32523630000651,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test40_rect.png","5","block2","b3",40,1.17,"0","0","0","equated",40,34,209530,188470,7297,8615,55,53,15,18,1892,1892,173,178,0.034826,0.045711,176.714586764426,254.469004940773,"0_0_equated",1,"10.0",0,332.257938399998,"s","s",1,1.87710230000084,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test32_rect.png","5","block2","b3",32,1.5,"equated","0","equated","0",39,26,96336,96324,5096,5096,31,47,13,16,1559,1280,121,129,0.052898,0.052905,132.732289614169,201.061929829747,"0_equated_0",2,"2_equated",0,332.257938399998,"s","s",1,3.7168243000051,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test41_rect.png","5","block2","b3",41,2,"equated","0","0","equated",10,20,50774,50777,28310,14132,14,18,59,30,1858,1858,55,76,0.55757,0.27831,2733.97100678652,706.858347057703,"0_0_equated",1,"1_equated",1,332.257938399998,"l","l",1,2.13149939998402,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test30_rect.png","5","block2","b3",30,1.5,"0","0","equated","0",21,14,200190,198060,8648,8648,71,94,23,28,1490,1217,170,200,0.043198,0.043664,415.47562843725,615.752160103599,"0_equated_0",2,"20.0",0,332.257938399998,"s","s",1,1.76155250001466,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test14_rect.png","5","block3","b1",14,1.5,"equated","equated","0","0",14,21,150460,150390,4200,6300,104,68,19,19,844,1272,152,147,0.027913,0.041891,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,332.257938399998,"l","l",1,1.39679759999854,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test23_rect.png","5","block3","b1",23,1.17,"equated","0","equated","0",27,32,44666,44658,5668,5668,21,24,16,15,1366,1495,78,72,0.1269,0.12692,201.061929829747,176.714586764426,"0_equated_0",2,"2_equated",1,332.257938399998,"l","l",1,1.51744509997661,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test5_rect.png","5","block3","b1",5,1.17,"equated","equated","0","0",14,12,127090,127130,4200,3600,71,95,19,19,851,727,177,162,0.033048,0.028318,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,332.257938399998,"s","l",0,1.93735220000963,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test46_rect.png","5","block3","b1",46,1.5,"equated","0","0","equated",21,14,116980,116930,14014,21122,62,47,29,43,1895,1895,126,126,0.1198,0.18064,660.519855417254,1452.20120412188,"0_0_equated",1,"1_equated",0,332.257938399998,"s","s",1,3.09020900001633,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test2_rect.png","5","block3","b1",2,1.25,"equated","equated","0","0",16,20,64906,64862,4800,6000,43,40,19,19,976,1212,106,97,0.073953,0.092504,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,332.257938399998,"l","s",0,1.82010070001706,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test20_rect.png","5","block3","b1",20,1.25,"equated","0","equated","0",40,32,75025,75027,3292,3292,31,35,10,11,1273,1133,100,105,0.043879,0.043878,78.5398163397448,95.0331777710912,"0_equated_0",2,"2_equated",0,332.257938399998,"s","s",1,1.80009119998431,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test26_rect.png","5","block3","b1",26,2,"0","0","equated","0",26,13,169480,165210,3002,3002,69,95,12,17,979,693,158,192,0.017713,0.018171,113.097335529233,226.980069221863,"0_equated_0",2,"20.0",0,332.257938399998,"s","s",1,1.65359000000171,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test22_rect.png","5","block3","b1",22,1.17,"0","0","equated","0",22,19,187730,154120,5805,5805,74,73,18,19,1260,1161,180,157,0.030922,0.037666,254.469004940773,283.528736986479,"0_equated_0",2,"20.0",0,332.257938399998,"s","s",1,1.99352540000109,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test10_rect.png","5","block3","b1",10,2,"equated","equated","0","0",13,26,79306,79293,3900,7800,58,36,19,19,789,1584,121,108,0.049177,0.098369,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,332.257938399998,"l","s",0,1.84971429998404,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test18_rect.png","5","block3","b1",18,1.25,"0","0","equated","0",20,16,187110,186660,7667,7667,78,94,22,24,1372,1227,194,183,0.040975,0.041074,380.132711084365,452.38934211693,"0_equated_0",2,"20.0",0,332.257938399998,"s","s",1,5.81222749999142,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test39_rect.png","5","block3","b1",39,1.17,"0","0","0","equated",27,32,201690,216520,11209,9515,53,61,23,19,1917,1917,195,200,0.055574,0.043945,415.47562843725,283.528736986479,"0_0_equated",1,"10.0",1,332.257938399998,"l","l",1,3.16681019999669,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test29_rect.png","5","block3","b1",29,1.5,"0","0","equated","0",10,15,103550,128690,6662,6662,89,62,29,24,904,1108,140,170,0.064338,0.051767,660.519855417254,452.38934211693,"0_equated_0",2,"20.0",1,332.257938399998,"l","l",1,1.82333489999291,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test48_rect.png","5","block3","b1",48,1.5,"0","0","0","equated",39,26,204590,176160,4980,7470,54,59,13,19,1537,1537,184,178,0.024341,0.042403,132.732289614169,283.528736986479,"0_0_equated",1,"10.0",0,332.257938399998,"s","s",1,1.42869909998262,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test43_rect.png","5","block3","b1",43,2,"0","0","0","equated",17,34,172120,188120,19147,9584,63,53,37,19,1992,1992,168,175,0.11124,0.050945,1075.21008569111,283.528736986479,"0_0_equated",1,"10.0",1,332.257938399998,"l","l",1,1.60874230001355,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test35_rect.png","5","block3","b1",35,1.25,"0","0","0","equated",24,30,183280,159130,9953,7969,67,46,23,18,1711,1711,172,174,0.054304,0.050077,415.47562843725,254.469004940773,"0_0_equated",1,"10.0",1,332.257938399998,"l","l",1,1.71594299998833,"mn092","local"
"mn092",4,4,2020,5,7,5,"iucoglearn","English","no","2025-11-16_11h01.05.025","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age5_test28_rect.png","5","block3","b1",28,2,"equated","0","equated","0",40,20,98885,98910,6323,6323,33,51,14,20,1761,1244,122,131,0.063943,0.063927,153.9380400259,314.159265358979,"0_equated_0",2,"2_equated",0,332.257938399998,"s","s",1,2.06737779997638,"mn092","local"
