"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"iucoglearn_mn089","2025-11-07_17h54.33.801","(Intercept)",-0.0884185428994907,0.250591988813922,-0.352838665425758,0.724209394852193,-7.9972679711579
"iucoglearn_mn089","2025-11-07_17h54.33.801","log_numRatio",1.6059643152344,1.09760708198439,1.46315046758895,0.143426210926997,0.440300431634026
"iucoglearn_mn089","2025-11-07_17h54.33.801","log_sizeRatio",0.064082261515882,0.136736667246004,0.468654551895659,0.639316577542629,11.0343605930839
"iucoglearn_mn089","2025-11-07_17h54.33.801","log_spaceRatio",1.13609129741654,1.17500918559903,0.966878651963351,0.33360469979452,0.622403131504044
