"participant","DayOfBirth","MonthOfBirth","YearOfBirth","age_years","age_months","AgeGroup","SiteID","Language","RemoveDOB","date","expName","psychopyVersion","visual_stimuli","age_group","block","block_displayed","test_trials","numRatio","convex_hull","avg_ind_Dot_size","cum_Surf","cum_perim","Num_1","Num_2","ConvHull_1","ConvHull_2","TotSurf_1","TotSurf_2","ADBD_1","ADBD_2","AvDiameter_1","AvDiameter_2","TotContour_1","TotContour_2","ADfC_1","ADfC_2","TS_CH_1","TS_CH_2","isa_1","isa_2","threefeat","threefeat_num","fourfeat","choice_right1","totaltime_exp","corAns","choice","accuracy","rt","filename","version"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice3_rect.png","all","practice",NA,3,4,"equated","0","0","equated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"s","s",1,0.982814800001506,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice4_rect.png","all","practice",NA,4,3.5,"equated","equated","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"l","l",1,13.1571664000003,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice1_rect.png","all","practice",NA,1,4,"equated","equated","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"s","l",0,2.20513310000388,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice6_rect.png","all","practice",NA,6,3.5,"equated","0","0","equated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"l","l",1,0.874028099999123,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice2_rect.png","all","practice",NA,2,4,"0","0","equated","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"l","l",1,0.770743199995195,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Practice5_rect.png","all","practice",NA,5,3.5,"0","0","equated","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"s","l",0,1.74998619999678,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test36_rect.png","3","block1","b2",36,3,"0","0","0","equated",39,13,204000,203000,7136,21253,48,82,15,45,1835,1835,173,197,0.035031,0.10469,176.714586764426,1590.43128087983,"0_0_equated",1,"10.0",1,NA,"s","l",0,6.66579659999843,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test10_rect.png","3","block1","b2",10,2,"equated","equated","0","0",13,26,92872,92879,3900,7800,64,40,19,19,789,1578,136,116,0.041993,0.08398,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,NA,"l","l",1,1.77918849999696,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test39_rect.png","3","block1","b2",39,2.5,"0","0","0","equated",14,35,187000,194000,21696,8705,72,45,44,18,1931,1931,181,171,0.11624,0.044812,1520.53084433746,254.469004940773,"0_0_equated",1,"10.0",1,NA,"l","l",1,0.91837569999916,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test28_rect.png","3","block1","b2",28,2,"equated","0","equated","0",40,20,156000,156000,3723,3723,50,71,11,15,1352,957,163,164,0.02382,0.023836,95.0331777710912,176.714586764426,"0_equated_0",2,"2_equated",0,NA,"s","s",1,1.04141990000062,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test20_rect.png","3","block1","b2",20,3,"equated","0","equated","0",39,13,83464,83497,8890,8890,27,51,17,29,2061,1186,103,110,0.10651,0.10647,226.980069221863,660.519855417254,"0_equated_0",2,"2_equated",0,NA,"s","s",1,1.03631490000407,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test16_rect.png","3","block1","b2",16,1.5,"0","equated","0","0",26,39,183000,186000,7800,11700,64,44,19,19,1580,2365,178,179,0.042629,0.06296,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,NA,"l","s",0,1.30892769999627,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test22_rect.png","3","block1","b2",22,2.5,"0","0","equated","0",30,12,183000,156000,8133,8133,61,101,18,29,1730,1092,159,164,0.044509,0.052118,254.469004940773,660.519855417254,"0_equated_0",2,"20.0",0,NA,"s","s",1,1.08225849999872,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test2_rect.png","3","block1","b2",2,3,"equated","equated","0","0",11,33,74828,74793,3300,9900,65,28,19,19,668,2007,118,100,0.044101,0.13237,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,NA,"l","s",0,2.00675199999387,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test37_rect.png","3","block1","b2",37,2.5,"equated","0","0","equated",10,25,47827,47821,23422,9368,21,23,54,21,1688,1688,61,79,0.48972,0.1959,2290.22104446696,346.360590058275,"0_0_equated",1,"1_equated",1,NA,"l","l",1,0.87728480000078,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test5_rect.png","3","block1","b2",5,2.5,"equated","equated","0","0",25,10,79037,78988,7500,3000,41,84,19,19,1519,610,109,122,0.094892,0.03798,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,NA,"s","l",0,5.47755499999766,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test25_rect.png","3","block1","b2",25,2,"0","0","equated","0",10,20,191000,177000,4145,4145,144,74,23,16,710,1007,216,180,0.021743,0.023379,415.47562843725,201.061929829747,"0_equated_0",2,"20.0",0,NA,"l","s",0,0.807272099998954,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test14_rect.png","3","block1","b2",14,1.5,"equated","equated","0","0",14,21,113000,113000,4200,6300,79,58,19,19,850,1281,150,127,0.037204,0.055806,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,NA,"l","l",1,0.686164900005679,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test17_rect.png","3","block1","b2",17,3,"0","0","equated","0",10,30,166000,186000,4142,4142,130,63,23,13,711,1237,182,175,0.024997,0.022221,415.47562843725,132.732289614169,"0_equated_0",2,"20.0",1,NA,"l","l",1,0.787941600006889,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test30_rect.png","3","block1","b2",30,1.5,"0","0","equated","0",21,14,162000,132000,4357,4357,71,78,16,20,1062,867,179,164,0.026833,0.033121,201.061929829747,314.159265358979,"0_equated_0",2,"20.0",0,NA,"s","s",1,1.08260950000113,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test46_rect.png","3","block1","b2",46,1.5,"equated","0","0","equated",21,14,47864,47844,12016,17875,22,20,27,40,1751,1751,73,71,0.25104,0.37361,572.55526111674,1256.63706143592,"0_0_equated",1,"1_equated",1,NA,"s","l",0,1.57753609999781,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test44_rect.png","3","block1","b2",44,2,"0","0","0","equated",40,20,218000,182000,6897,13732,51,61,15,29,1838,1838,206,186,0.031639,0.075294,176.714586764426,660.519855417254,"0_0_equated",1,"10.0",1,NA,"s","l",0,3.12766169999668,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test45_rect.png","3","block2","b1",45,1.5,"equated","0","0","equated",10,15,42925,42934,19862,13476,28,22,50,33,1563,1563,54,65,0.46271,0.31388,1963.49540849362,855.298599939821,"0_0_equated",1,"1_equated",1,NA,"l","l",1,4.4247239000033,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test34_rect.png","3","block2","b1",34,3,"equated","0","0","equated",33,11,118000,118000,8680,26182,36,57,18,54,1877,1877,132,119,0.073404,0.22154,254.469004940773,2290.22104446696,"0_0_equated",1,"1_equated",0,NA,"s","s",1,5.3512378000014,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test41_rect.png","3","block2","b1",41,2,"equated","0","0","equated",10,20,66052,66037,23551,11866,25,28,54,27,1700,1700,74,98,0.35655,0.17969,2290.22104446696,572.55526111674,"0_0_equated",1,"1_equated",0,NA,"l","s",0,6.66667949999828,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test15_rect.png","3","block2","b1",15,1.5,"0","equated","0","0",33,22,194000,190000,9900,6600,57,73,19,19,2003,1328,170,170,0.050945,0.034756,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,NA,"s","s",1,4.74055979999684,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test32_rect.png","3","block2","b1",32,1.5,"equated","0","equated","0",39,26,86151,86165,6498,6498,30,37,14,18,1769,1440,104,122,0.075426,0.075413,153.9380400259,254.469004940773,"0_equated_0",2,"2_equated",0,NA,"s","s",1,13.4534386000014,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test19_rect.png","3","block2","b1",19,3,"equated","0","equated","0",12,36,147000,147000,5764,5764,85,50,25,14,927,1593,184,148,0.039283,0.039307,490.873852123405,153.9380400259,"0_equated_0",2,"2_equated",1,NA,"l","l",1,0.828837000000931,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test6_rect.png","3","block2","b1",6,2.5,"equated","equated","0","0",12,30,115000,115000,3600,9000,100,38,19,19,728,1812,146,131,0.031405,0.078512,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",1,NA,"l","l",1,6.37976550000167,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test3_rect.png","3","block2","b1",3,3,"0","equated","0","0",36,12,199000,141000,10800,3600,53,97,19,19,2187,734,185,177,0.054346,0.025618,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",0,NA,"s","s",1,7.92283550000138,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test8_rect.png","3","block2","b1",8,2.5,"0","equated","0","0",16,40,180000,196000,4800,12000,89,45,19,19,967,2421,179,176,0.026727,0.061347,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,NA,"l","l",1,5.56823230000009,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test9_rect.png","3","block2","b1",9,2,"equated","equated","0","0",20,10,152000,153000,6000,3000,72,131,19,19,1210,606,158,183,0.039355,0.019661,283.528736986479,283.528736986479,"equated_0_0",3,"3_equated",0,NA,"s","s",1,1.09197829999903,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test12_rect.png","3","block2","b1",12,2,"0","equated","0","0",20,40,172000,218000,6000,12000,81,53,19,19,1218,2430,175,180,0.034857,0.055041,283.528736986479,283.528736986479,"equated_0_0",3,"30.0",1,NA,"l","l",1,0.960183500006678,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test40_rect.png","3","block2","b1",40,2.5,"0","0","0","equated",40,16,199000,207000,4702,11780,58,86,12,30,1512,1512,190,201,0.023607,0.056887,113.097335529233,706.858347057703,"0_0_equated",1,"10.0",0,NA,"s","s",1,3.05745719999686,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test26_rect.png","3","block2","b1",26,2,"0","0","equated","0",26,13,189000,163000,5569,5569,56,94,16,23,1337,944,194,196,0.029445,0.034203,201.061929829747,415.47562843725,"0_equated_0",2,"20.0",0,NA,"s","s",1,4.94375009999931,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test47_rect.png","3","block2","b1",47,1.5,"0","0","0","equated",22,33,195000,205000,8438,5681,80,63,22,15,1511,1511,165,192,0.043254,0.027701,380.132711084365,176.714586764426,"0_0_equated",1,"10.0",0,NA,"l","s",0,4.39464579999913,"mn089","local"
"mn089",8,12,2021,3,10,"3 or younger","iucoglearn","English","no","2025-11-07_17h54.33.801","manynumbers_ams_visualmemory_v2025.0301D","2022.2.5","Age3_test24_rect.png","3","block2","b1",24,2.5,"equated","0","equated","0",40,16,140000,140000,5258,5258,47,78,13,20,1609,1019,150,159,0.037528,0.037535,132.732289614169,314.159265358979,"0_equated_0",2,"2_equated",0,NA,"s","s",1,2.77600700000039,"mn089","local"
