"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"iucoglearn_mn085","2025-10-09_15h05.06.392","(Intercept)",-0.557920586387054,0.195700021703435,-2.85089690604394,0.00435961020297701,-1.26739682750476
"iucoglearn_mn085","2025-10-09_15h05.06.392","log_numRatio",-0.142591245511843,0.541906747714029,-0.263128750681456,0.792451344683373,-4.95897752101349
"iucoglearn_mn085","2025-10-09_15h05.06.392","log_sizeRatio",0.021358591803015,0.104001336105627,0.205368436625877,0.837284278603831,33.1064326575468
"iucoglearn_mn085","2025-10-09_15h05.06.392","log_spaceRatio",-0.125435048301836,0.63957450781221,-0.196122651496713,0.844514167205634,-5.63723449513908
